lat,lon,clusters_10
44.5,68.5,cluster_2
45.5,68.5,cluster_9
46.5,68.5,cluster_9
47.5,68.5,cluster_9
48.5,68.5,cluster_9
49.5,68.5,cluster_9
50.5,68.5,cluster_9
51.5,68.5,cluster_9
52.5,68.5,cluster_9
53.5,68.5,cluster_9
54.5,68.5,cluster_9
55.5,68.5,cluster_8
56.5,68.5,cluster_8
57.5,68.5,cluster_9
58.5,68.5,cluster_9
59.5,68.5,cluster_9
60.5,68.5,cluster_10
61.5,68.5,cluster_10
62.5,68.5,cluster_10
63.5,68.5,cluster_10
64.5,68.5,cluster_10
65.5,68.5,cluster_10
66.5,68.5,cluster_10
67.5,68.5,cluster_10
68.5,68.5,cluster_9
69.5,68.5,cluster_9
70.5,68.5,cluster_9
71.5,68.5,cluster_9
72.5,68.5,cluster_9
73.5,68.5,cluster_9
74.5,68.5,cluster_8
75.5,68.5,cluster_8
76.5,68.5,cluster_8
77.5,68.5,cluster_8
78.5,68.5,cluster_8
79.5,68.5,cluster_9
80.5,68.5,cluster_9
81.5,68.5,cluster_9
82.5,68.5,cluster_9
83.5,68.5,cluster_4
-47.5,69.5,cluster_4
-48.5,69.5,cluster_4
-49.5,69.5,cluster_4
-50.5,69.5,cluster_4
-51.5,69.5,cluster_4
-65.5,69.5,cluster_4
-66.5,69.5,cluster_4
-67.5,69.5,cluster_4
-68.5,69.5,cluster_1
-69.5,69.5,cluster_1
-70.5,69.5,cluster_4
-71.5,69.5,cluster_4
-72.5,69.5,cluster_4
-73.5,69.5,cluster_4
-74.5,69.5,cluster_4
-75.5,69.5,cluster_4
-76.5,69.5,cluster_4
-77.5,69.5,cluster_4
-78.5,69.5,cluster_4
-79.5,69.5,cluster_4
-80.5,69.5,cluster_4
-81.5,69.5,cluster_4
-82.5,69.5,cluster_4
-83.5,69.5,cluster_4
-84.5,69.5,cluster_4
-85.5,69.5,cluster_4
-86.5,69.5,cluster_4
-87.5,69.5,cluster_4
-88.5,69.5,cluster_4
-89.5,69.5,cluster_4
19.5,69.5,cluster_9
20.5,69.5,cluster_10
21.5,69.5,cluster_10
22.5,69.5,cluster_10
23.5,69.5,cluster_10
24.5,69.5,cluster_10
25.5,69.5,cluster_10
26.5,69.5,cluster_10
27.5,69.5,cluster_10
28.5,69.5,cluster_9
29.5,69.5,cluster_9
30.5,69.5,cluster_9
31.5,69.5,cluster_9
32.5,69.5,cluster_9
33.5,69.5,cluster_9
34.5,69.5,cluster_2
35.5,69.5,cluster_2
36.5,69.5,cluster_2
37.5,69.5,cluster_2
38.5,69.5,cluster_2
39.5,69.5,cluster_2
40.5,69.5,cluster_2
41.5,69.5,cluster_2
42.5,69.5,cluster_2
43.5,69.5,cluster_2
44.5,69.5,cluster_2
45.5,69.5,cluster_9
46.5,69.5,cluster_9
47.5,69.5,cluster_9
48.5,69.5,cluster_9
49.5,69.5,cluster_9
50.5,69.5,cluster_9
51.5,69.5,cluster_9
52.5,69.5,cluster_9
53.5,69.5,cluster_9
54.5,69.5,cluster_9
55.5,69.5,cluster_9
56.5,69.5,cluster_8
57.5,69.5,cluster_9
58.5,69.5,cluster_9
59.5,69.5,cluster_9
60.5,69.5,cluster_10
61.5,69.5,cluster_10
62.5,69.5,cluster_10
63.5,69.5,cluster_10
64.5,69.5,cluster_10
65.5,69.5,cluster_10
66.5,69.5,cluster_10
67.5,69.5,cluster_10
68.5,69.5,cluster_10
69.5,69.5,cluster_9
70.5,69.5,cluster_9
71.5,69.5,cluster_9
72.5,69.5,cluster_9
73.5,69.5,cluster_9
74.5,69.5,cluster_8
75.5,69.5,cluster_8
76.5,69.5,cluster_8
77.5,69.5,cluster_8
78.5,69.5,cluster_8
79.5,69.5,cluster_9
80.5,69.5,cluster_9
81.5,69.5,cluster_9
82.5,69.5,cluster_9
83.5,69.5,cluster_4
-0.5,7.5,cluster_4
-1.5,7.5,cluster_4
-2.5,7.5,cluster_4
-68.5,7.5,cluster_4
-69.5,7.5,cluster_1
-70.5,7.5,cluster_1
-71.5,7.5,cluster_1
-72.5,7.5,cluster_1
-73.5,7.5,cluster_1
-74.5,7.5,cluster_1
-75.5,7.5,cluster_1
-76.5,7.5,cluster_1
-77.5,7.5,cluster_4
-78.5,7.5,cluster_4
-79.5,7.5,cluster_4
-80.5,7.5,cluster_4
-81.5,7.5,cluster_4
-82.5,7.5,cluster_4
-83.5,7.5,cluster_4
-84.5,7.5,cluster_4
-85.5,7.5,cluster_4
-86.5,7.5,cluster_4
-87.5,7.5,cluster_4
-88.5,7.5,cluster_4
-89.5,7.5,cluster_4
0.5,7.5,cluster_4
1.5,7.5,cluster_4
10.5,7.5,cluster_4
11.5,7.5,cluster_4
12.5,7.5,cluster_4
13.5,7.5,cluster_4
14.5,7.5,cluster_4
15.5,7.5,cluster_9
16.5,7.5,cluster_9
17.5,7.5,cluster_9
18.5,7.5,cluster_9
19.5,7.5,cluster_9
2.5,7.5,cluster_4
20.5,7.5,cluster_9
21.5,7.5,cluster_9
22.5,7.5,cluster_9
23.5,7.5,cluster_9
24.5,7.5,cluster_9
25.5,7.5,cluster_9
26.5,7.5,cluster_9
27.5,7.5,cluster_9
28.5,7.5,cluster_9
29.5,7.5,cluster_9
3.5,7.5,cluster_4
30.5,7.5,cluster_9
31.5,7.5,cluster_9
32.5,7.5,cluster_9
33.5,7.5,cluster_9
34.5,7.5,cluster_9
35.5,7.5,cluster_9
36.5,7.5,cluster_9
37.5,7.5,cluster_9
38.5,7.5,cluster_9
39.5,7.5,cluster_9
4.5,7.5,cluster_4
40.5,7.5,cluster_4
41.5,7.5,cluster_4
42.5,7.5,cluster_4
43.5,7.5,cluster_4
44.5,7.5,cluster_4
45.5,7.5,cluster_4
46.5,7.5,cluster_4
47.5,7.5,cluster_9
48.5,7.5,cluster_9
49.5,7.5,cluster_9
5.5,7.5,cluster_4
50.5,7.5,cluster_9
51.5,7.5,cluster_9
52.5,7.5,cluster_4
53.5,7.5,cluster_4
54.5,7.5,cluster_4
55.5,7.5,cluster_4
56.5,7.5,cluster_4
57.5,7.5,cluster_4
58.5,7.5,cluster_4
59.5,7.5,cluster_4
6.5,7.5,cluster_4
60.5,7.5,cluster_10
61.5,7.5,cluster_4
62.5,7.5,cluster_4
63.5,7.5,cluster_4
64.5,7.5,cluster_4
65.5,7.5,cluster_4
66.5,7.5,cluster_4
67.5,7.5,cluster_4
68.5,7.5,cluster_4
69.5,7.5,cluster_4
7.5,7.5,cluster_4
76.5,7.5,cluster_9
77.5,7.5,cluster_9
78.5,7.5,cluster_9
79.5,7.5,cluster_9
8.5,7.5,cluster_4
80.5,7.5,cluster_9
81.5,7.5,cluster_9
82.5,7.5,cluster_4
9.5,7.5,cluster_4
-47.5,70.5,cluster_4
-48.5,70.5,cluster_4
-49.5,70.5,cluster_4
-50.5,70.5,cluster_4
-51.5,70.5,cluster_4
-66.5,70.5,cluster_4
-67.5,70.5,cluster_4
-68.5,70.5,cluster_4
-69.5,70.5,cluster_4
-70.5,70.5,cluster_4
-71.5,70.5,cluster_4
-72.5,70.5,cluster_4
-73.5,70.5,cluster_4
-74.5,70.5,cluster_4
-75.5,70.5,cluster_4
-76.5,70.5,cluster_4
-77.5,70.5,cluster_4
-78.5,70.5,cluster_4
-79.5,70.5,cluster_4
-80.5,70.5,cluster_4
-81.5,70.5,cluster_4
-82.5,70.5,cluster_4
-83.5,70.5,cluster_4
-84.5,70.5,cluster_4
-85.5,70.5,cluster_4
-86.5,70.5,cluster_4
-87.5,70.5,cluster_4
-88.5,70.5,cluster_4
-89.5,70.5,cluster_4
19.5,70.5,cluster_9
20.5,70.5,cluster_10
21.5,70.5,cluster_10
22.5,70.5,cluster_10
23.5,70.5,cluster_10
24.5,70.5,cluster_10
25.5,70.5,cluster_10
26.5,70.5,cluster_10
27.5,70.5,cluster_9
28.5,70.5,cluster_9
29.5,70.5,cluster_9
30.5,70.5,cluster_9
31.5,70.5,cluster_9
32.5,70.5,cluster_9
33.5,70.5,cluster_2
34.5,70.5,cluster_2
35.5,70.5,cluster_2
36.5,70.5,cluster_2
37.5,70.5,cluster_2
38.5,70.5,cluster_2
39.5,70.5,cluster_2
40.5,70.5,cluster_2
41.5,70.5,cluster_2
42.5,70.5,cluster_2
43.5,70.5,cluster_2
44.5,70.5,cluster_2
45.5,70.5,cluster_9
46.5,70.5,cluster_9
47.5,70.5,cluster_9
48.5,70.5,cluster_9
49.5,70.5,cluster_9
50.5,70.5,cluster_9
51.5,70.5,cluster_9
52.5,70.5,cluster_9
53.5,70.5,cluster_9
54.5,70.5,cluster_9
55.5,70.5,cluster_9
56.5,70.5,cluster_9
57.5,70.5,cluster_9
58.5,70.5,cluster_9
59.5,70.5,cluster_10
60.5,70.5,cluster_10
61.5,70.5,cluster_10
62.5,70.5,cluster_10
63.5,70.5,cluster_10
64.5,70.5,cluster_10
65.5,70.5,cluster_10
66.5,70.5,cluster_10
67.5,70.5,cluster_10
68.5,70.5,cluster_10
69.5,70.5,cluster_9
70.5,70.5,cluster_9
71.5,70.5,cluster_9
72.5,70.5,cluster_9
73.5,70.5,cluster_9
74.5,70.5,cluster_9
75.5,70.5,cluster_8
76.5,70.5,cluster_8
77.5,70.5,cluster_8
78.5,70.5,cluster_9
79.5,70.5,cluster_9
80.5,70.5,cluster_9
81.5,70.5,cluster_9
82.5,70.5,cluster_9
83.5,70.5,cluster_4
-47.5,71.5,cluster_4
-48.5,71.5,cluster_4
-49.5,71.5,cluster_4
-50.5,71.5,cluster_4
-51.5,71.5,cluster_4
-66.5,71.5,cluster_4
-67.5,71.5,cluster_4
-68.5,71.5,cluster_4
-69.5,71.5,cluster_4
-70.5,71.5,cluster_4
-71.5,71.5,cluster_4
-72.5,71.5,cluster_4
-73.5,71.5,cluster_4
-74.5,71.5,cluster_4
-75.5,71.5,cluster_4
-76.5,71.5,cluster_4
-77.5,71.5,cluster_4
-78.5,71.5,cluster_4
-79.5,71.5,cluster_4
-80.5,71.5,cluster_4
-81.5,71.5,cluster_4
-82.5,71.5,cluster_4
-83.5,71.5,cluster_4
-84.5,71.5,cluster_4
-85.5,71.5,cluster_4
-86.5,71.5,cluster_4
-87.5,71.5,cluster_4
-88.5,71.5,cluster_4
-89.5,71.5,cluster_4
15.5,71.5,cluster_9
16.5,71.5,cluster_9
17.5,71.5,cluster_9
18.5,71.5,cluster_9
19.5,71.5,cluster_9
20.5,71.5,cluster_10
21.5,71.5,cluster_10
22.5,71.5,cluster_10
23.5,71.5,cluster_10
24.5,71.5,cluster_10
25.5,71.5,cluster_10
26.5,71.5,cluster_10
27.5,71.5,cluster_9
28.5,71.5,cluster_9
29.5,71.5,cluster_9
30.5,71.5,cluster_9
31.5,71.5,cluster_9
32.5,71.5,cluster_9
33.5,71.5,cluster_2
34.5,71.5,cluster_2
35.5,71.5,cluster_2
36.5,71.5,cluster_2
37.5,71.5,cluster_2
38.5,71.5,cluster_2
39.5,71.5,cluster_2
40.5,71.5,cluster_2
41.5,71.5,cluster_2
42.5,71.5,cluster_2
43.5,71.5,cluster_2
44.5,71.5,cluster_2
45.5,71.5,cluster_9
46.5,71.5,cluster_9
47.5,71.5,cluster_9
48.5,71.5,cluster_9
49.5,71.5,cluster_9
50.5,71.5,cluster_9
51.5,71.5,cluster_9
52.5,71.5,cluster_9
53.5,71.5,cluster_9
54.5,71.5,cluster_9
55.5,71.5,cluster_9
56.5,71.5,cluster_9
57.5,71.5,cluster_9
58.5,71.5,cluster_9
59.5,71.5,cluster_10
60.5,71.5,cluster_10
61.5,71.5,cluster_10
62.5,71.5,cluster_10
63.5,71.5,cluster_10
64.5,71.5,cluster_10
65.5,71.5,cluster_10
66.5,71.5,cluster_10
67.5,71.5,cluster_10
68.5,71.5,cluster_10
69.5,71.5,cluster_10
70.5,71.5,cluster_9
71.5,71.5,cluster_9
72.5,71.5,cluster_9
73.5,71.5,cluster_9
74.5,71.5,cluster_9
75.5,71.5,cluster_9
76.5,71.5,cluster_8
77.5,71.5,cluster_8
78.5,71.5,cluster_9
79.5,71.5,cluster_9
80.5,71.5,cluster_9
81.5,71.5,cluster_9
82.5,71.5,cluster_9
83.5,71.5,cluster_4
-48.5,72.5,cluster_4
-49.5,72.5,cluster_4
-50.5,72.5,cluster_4
-66.5,72.5,cluster_4
-67.5,72.5,cluster_4
-68.5,72.5,cluster_4
-69.5,72.5,cluster_4
-70.5,72.5,cluster_4
-71.5,72.5,cluster_4
-72.5,72.5,cluster_4
-73.5,72.5,cluster_4
-74.5,72.5,cluster_4
-75.5,72.5,cluster_4
-76.5,72.5,cluster_4
-77.5,72.5,cluster_4
-78.5,72.5,cluster_4
-79.5,72.5,cluster_4
-80.5,72.5,cluster_4
-81.5,72.5,cluster_4
-82.5,72.5,cluster_4
-83.5,72.5,cluster_4
-84.5,72.5,cluster_4
-85.5,72.5,cluster_4
-86.5,72.5,cluster_4
-87.5,72.5,cluster_4
-88.5,72.5,cluster_4
-89.5,72.5,cluster_4
12.5,72.5,cluster_9
13.5,72.5,cluster_9
14.5,72.5,cluster_9
15.5,72.5,cluster_9
16.5,72.5,cluster_9
17.5,72.5,cluster_9
18.5,72.5,cluster_9
19.5,72.5,cluster_9
20.5,72.5,cluster_10
21.5,72.5,cluster_10
22.5,72.5,cluster_10
23.5,72.5,cluster_10
24.5,72.5,cluster_10
25.5,72.5,cluster_10
26.5,72.5,cluster_8
27.5,72.5,cluster_8
28.5,72.5,cluster_8
29.5,72.5,cluster_8
30.5,72.5,cluster_8
31.5,72.5,cluster_8
32.5,72.5,cluster_9
33.5,72.5,cluster_2
34.5,72.5,cluster_2
35.5,72.5,cluster_2
36.5,72.5,cluster_2
37.5,72.5,cluster_2
38.5,72.5,cluster_2
39.5,72.5,cluster_2
40.5,72.5,cluster_2
41.5,72.5,cluster_2
42.5,72.5,cluster_2
43.5,72.5,cluster_2
44.5,72.5,cluster_2
45.5,72.5,cluster_9
46.5,72.5,cluster_9
47.5,72.5,cluster_9
48.5,72.5,cluster_9
49.5,72.5,cluster_9
50.5,72.5,cluster_9
51.5,72.5,cluster_9
52.5,72.5,cluster_9
53.5,72.5,cluster_9
54.5,72.5,cluster_9
55.5,72.5,cluster_9
56.5,72.5,cluster_9
57.5,72.5,cluster_9
58.5,72.5,cluster_10
59.5,72.5,cluster_10
60.5,72.5,cluster_10
61.5,72.5,cluster_10
62.5,72.5,cluster_10
63.5,72.5,cluster_10
64.5,72.5,cluster_10
65.5,72.5,cluster_10
66.5,72.5,cluster_10
67.5,72.5,cluster_10
68.5,72.5,cluster_10
69.5,72.5,cluster_10
70.5,72.5,cluster_10
71.5,72.5,cluster_9
72.5,72.5,cluster_9
73.5,72.5,cluster_9
74.5,72.5,cluster_9
75.5,72.5,cluster_9
76.5,72.5,cluster_9
77.5,72.5,cluster_9
78.5,72.5,cluster_9
79.5,72.5,cluster_9
80.5,72.5,cluster_9
81.5,72.5,cluster_9
82.5,72.5,cluster_9
83.5,72.5,cluster_4
-49.5,73.5,cluster_4
-66.5,73.5,cluster_4
-67.5,73.5,cluster_4
-68.5,73.5,cluster_4
-69.5,73.5,cluster_4
-70.5,73.5,cluster_4
-71.5,73.5,cluster_4
-72.5,73.5,cluster_4
-73.5,73.5,cluster_4
-74.5,73.5,cluster_4
-75.5,73.5,cluster_4
-76.5,73.5,cluster_4
-77.5,73.5,cluster_4
-78.5,73.5,cluster_4
-79.5,73.5,cluster_4
-80.5,73.5,cluster_4
-81.5,73.5,cluster_4
-82.5,73.5,cluster_4
-83.5,73.5,cluster_4
-84.5,73.5,cluster_4
-85.5,73.5,cluster_4
-86.5,73.5,cluster_4
-87.5,73.5,cluster_4
-88.5,73.5,cluster_4
-89.5,73.5,cluster_4
10.5,73.5,cluster_9
11.5,73.5,cluster_9
12.5,73.5,cluster_9
13.5,73.5,cluster_9
14.5,73.5,cluster_9
15.5,73.5,cluster_9
16.5,73.5,cluster_9
17.5,73.5,cluster_9
18.5,73.5,cluster_9
19.5,73.5,cluster_10
20.5,73.5,cluster_10
21.5,73.5,cluster_10
22.5,73.5,cluster_10
23.5,73.5,cluster_10
24.5,73.5,cluster_10
25.5,73.5,cluster_10
26.5,73.5,cluster_8
27.5,73.5,cluster_8
28.5,73.5,cluster_8
29.5,73.5,cluster_8
30.5,73.5,cluster_8
31.5,73.5,cluster_8
32.5,73.5,cluster_8
33.5,73.5,cluster_2
34.5,73.5,cluster_2
35.5,73.5,cluster_2
36.5,73.5,cluster_2
37.5,73.5,cluster_2
38.5,73.5,cluster_2
39.5,73.5,cluster_2
40.5,73.5,cluster_2
41.5,73.5,cluster_2
42.5,73.5,cluster_2
43.5,73.5,cluster_2
44.5,73.5,cluster_2
45.5,73.5,cluster_2
46.5,73.5,cluster_9
47.5,73.5,cluster_9
48.5,73.5,cluster_9
49.5,73.5,cluster_9
50.5,73.5,cluster_9
51.5,73.5,cluster_9
52.5,73.5,cluster_9
53.5,73.5,cluster_9
54.5,73.5,cluster_9
55.5,73.5,cluster_9
56.5,73.5,cluster_9
57.5,73.5,cluster_9
58.5,73.5,cluster_10
59.5,73.5,cluster_10
60.5,73.5,cluster_10
61.5,73.5,cluster_10
62.5,73.5,cluster_10
63.5,73.5,cluster_10
64.5,73.5,cluster_10
65.5,73.5,cluster_10
66.5,73.5,cluster_10
67.5,73.5,cluster_10
68.5,73.5,cluster_10
69.5,73.5,cluster_10
70.5,73.5,cluster_10
71.5,73.5,cluster_9
72.5,73.5,cluster_9
73.5,73.5,cluster_9
74.5,73.5,cluster_9
75.5,73.5,cluster_9
76.5,73.5,cluster_9
77.5,73.5,cluster_9
78.5,73.5,cluster_9
79.5,73.5,cluster_9
80.5,73.5,cluster_9
81.5,73.5,cluster_9
82.5,73.5,cluster_9
83.5,73.5,cluster_4
-66.5,74.5,cluster_4
-67.5,74.5,cluster_4
-68.5,74.5,cluster_4
-69.5,74.5,cluster_4
-70.5,74.5,cluster_4
-71.5,74.5,cluster_4
-72.5,74.5,cluster_4
-73.5,74.5,cluster_4
-74.5,74.5,cluster_4
-75.5,74.5,cluster_4
-76.5,74.5,cluster_4
-77.5,74.5,cluster_4
-78.5,74.5,cluster_4
-79.5,74.5,cluster_4
-80.5,74.5,cluster_4
-81.5,74.5,cluster_4
-82.5,74.5,cluster_4
-83.5,74.5,cluster_4
-84.5,74.5,cluster_4
-85.5,74.5,cluster_4
-86.5,74.5,cluster_4
-87.5,74.5,cluster_4
-88.5,74.5,cluster_4
-89.5,74.5,cluster_4
10.5,74.5,cluster_9
11.5,74.5,cluster_9
12.5,74.5,cluster_9
13.5,74.5,cluster_9
14.5,74.5,cluster_4
15.5,74.5,cluster_4
16.5,74.5,cluster_9
17.5,74.5,cluster_9
18.5,74.5,cluster_9
19.5,74.5,cluster_10
20.5,74.5,cluster_10
21.5,74.5,cluster_10
22.5,74.5,cluster_10
23.5,74.5,cluster_10
24.5,74.5,cluster_10
25.5,74.5,cluster_8
26.5,74.5,cluster_8
27.5,74.5,cluster_8
28.5,74.5,cluster_8
29.5,74.5,cluster_8
30.5,74.5,cluster_8
31.5,74.5,cluster_8
32.5,74.5,cluster_8
33.5,74.5,cluster_2
34.5,74.5,cluster_2
35.5,74.5,cluster_2
36.5,74.5,cluster_2
37.5,74.5,cluster_2
38.5,74.5,cluster_2
39.5,74.5,cluster_2
40.5,74.5,cluster_2
41.5,74.5,cluster_2
42.5,74.5,cluster_2
43.5,74.5,cluster_2
44.5,74.5,cluster_2
45.5,74.5,cluster_2
46.5,74.5,cluster_9
47.5,74.5,cluster_9
48.5,74.5,cluster_9
49.5,74.5,cluster_9
50.5,74.5,cluster_9
51.5,74.5,cluster_9
52.5,74.5,cluster_9
53.5,74.5,cluster_9
54.5,74.5,cluster_9
55.5,74.5,cluster_9
56.5,74.5,cluster_9
57.5,74.5,cluster_10
58.5,74.5,cluster_10
59.5,74.5,cluster_10
60.5,74.5,cluster_10
61.5,74.5,cluster_10
62.5,74.5,cluster_10
63.5,74.5,cluster_10
64.5,74.5,cluster_10
65.5,74.5,cluster_10
66.5,74.5,cluster_10
67.5,74.5,cluster_10
68.5,74.5,cluster_10
69.5,74.5,cluster_10
70.5,74.5,cluster_10
71.5,74.5,cluster_10
72.5,74.5,cluster_9
73.5,74.5,cluster_9
74.5,74.5,cluster_9
75.5,74.5,cluster_9
76.5,74.5,cluster_9
77.5,74.5,cluster_9
78.5,74.5,cluster_9
79.5,74.5,cluster_9
8.5,74.5,cluster_9
80.5,74.5,cluster_9
81.5,74.5,cluster_9
82.5,74.5,cluster_9
83.5,74.5,cluster_4
9.5,74.5,cluster_9
-66.5,75.5,cluster_4
-67.5,75.5,cluster_4
-68.5,75.5,cluster_4
-69.5,75.5,cluster_4
-70.5,75.5,cluster_4
-71.5,75.5,cluster_4
-72.5,75.5,cluster_4
-73.5,75.5,cluster_4
-74.5,75.5,cluster_4
-75.5,75.5,cluster_4
-76.5,75.5,cluster_4
-77.5,75.5,cluster_4
-78.5,75.5,cluster_4
-79.5,75.5,cluster_4
-80.5,75.5,cluster_4
-81.5,75.5,cluster_4
-82.5,75.5,cluster_4
-83.5,75.5,cluster_4
-84.5,75.5,cluster_4
-85.5,75.5,cluster_4
-86.5,75.5,cluster_4
-87.5,75.5,cluster_4
-88.5,75.5,cluster_4
-89.5,75.5,cluster_4
10.5,75.5,cluster_9
11.5,75.5,cluster_9
12.5,75.5,cluster_9
13.5,75.5,cluster_10
14.5,75.5,cluster_10
15.5,75.5,cluster_10
16.5,75.5,cluster_10
17.5,75.5,cluster_10
18.5,75.5,cluster_10
19.5,75.5,cluster_10
20.5,75.5,cluster_10
21.5,75.5,cluster_10
22.5,75.5,cluster_10
23.5,75.5,cluster_10
24.5,75.5,cluster_10
25.5,75.5,cluster_8
26.5,75.5,cluster_8
27.5,75.5,cluster_8
28.5,75.5,cluster_8
29.5,75.5,cluster_8
30.5,75.5,cluster_8
31.5,75.5,cluster_8
32.5,75.5,cluster_8
33.5,75.5,cluster_2
34.5,75.5,cluster_2
35.5,75.5,cluster_2
36.5,75.5,cluster_2
37.5,75.5,cluster_2
38.5,75.5,cluster_2
39.5,75.5,cluster_2
40.5,75.5,cluster_2
41.5,75.5,cluster_2
42.5,75.5,cluster_2
43.5,75.5,cluster_2
44.5,75.5,cluster_2
45.5,75.5,cluster_2
46.5,75.5,cluster_9
47.5,75.5,cluster_9
48.5,75.5,cluster_9
49.5,75.5,cluster_9
50.5,75.5,cluster_9
51.5,75.5,cluster_9
52.5,75.5,cluster_9
53.5,75.5,cluster_9
54.5,75.5,cluster_9
55.5,75.5,cluster_9
56.5,75.5,cluster_9
57.5,75.5,cluster_10
58.5,75.5,cluster_10
59.5,75.5,cluster_10
60.5,75.5,cluster_10
61.5,75.5,cluster_10
62.5,75.5,cluster_10
63.5,75.5,cluster_10
64.5,75.5,cluster_10
65.5,75.5,cluster_10
66.5,75.5,cluster_10
67.5,75.5,cluster_10
68.5,75.5,cluster_10
69.5,75.5,cluster_10
7.5,75.5,cluster_9
70.5,75.5,cluster_10
71.5,75.5,cluster_10
72.5,75.5,cluster_10
73.5,75.5,cluster_9
74.5,75.5,cluster_9
75.5,75.5,cluster_9
76.5,75.5,cluster_9
77.5,75.5,cluster_9
78.5,75.5,cluster_9
79.5,75.5,cluster_9
8.5,75.5,cluster_9
80.5,75.5,cluster_9
81.5,75.5,cluster_9
82.5,75.5,cluster_9
83.5,75.5,cluster_4
9.5,75.5,cluster_9
-66.5,76.5,cluster_4
-67.5,76.5,cluster_4
-68.5,76.5,cluster_4
-69.5,76.5,cluster_4
-70.5,76.5,cluster_4
-71.5,76.5,cluster_4
-72.5,76.5,cluster_4
-73.5,76.5,cluster_4
-74.5,76.5,cluster_4
-75.5,76.5,cluster_4
-76.5,76.5,cluster_4
-77.5,76.5,cluster_4
-78.5,76.5,cluster_4
-79.5,76.5,cluster_4
-80.5,76.5,cluster_4
-81.5,76.5,cluster_4
-82.5,76.5,cluster_4
-83.5,76.5,cluster_4
-84.5,76.5,cluster_4
-85.5,76.5,cluster_4
-86.5,76.5,cluster_4
-87.5,76.5,cluster_4
-88.5,76.5,cluster_4
-89.5,76.5,cluster_4
10.5,76.5,cluster_9
11.5,76.5,cluster_9
12.5,76.5,cluster_10
13.5,76.5,cluster_10
14.5,76.5,cluster_10
15.5,76.5,cluster_10
16.5,76.5,cluster_10
17.5,76.5,cluster_10
18.5,76.5,cluster_10
19.5,76.5,cluster_10
20.5,76.5,cluster_10
21.5,76.5,cluster_10
22.5,76.5,cluster_10
23.5,76.5,cluster_10
24.5,76.5,cluster_9
25.5,76.5,cluster_8
26.5,76.5,cluster_8
27.5,76.5,cluster_8
28.5,76.5,cluster_8
29.5,76.5,cluster_8
30.5,76.5,cluster_8
31.5,76.5,cluster_8
32.5,76.5,cluster_8
33.5,76.5,cluster_2
34.5,76.5,cluster_2
35.5,76.5,cluster_2
36.5,76.5,cluster_2
37.5,76.5,cluster_2
38.5,76.5,cluster_2
39.5,76.5,cluster_2
40.5,76.5,cluster_2
41.5,76.5,cluster_2
42.5,76.5,cluster_2
43.5,76.5,cluster_2
44.5,76.5,cluster_2
45.5,76.5,cluster_2
46.5,76.5,cluster_2
47.5,76.5,cluster_9
48.5,76.5,cluster_9
49.5,76.5,cluster_9
50.5,76.5,cluster_9
51.5,76.5,cluster_9
52.5,76.5,cluster_9
53.5,76.5,cluster_9
54.5,76.5,cluster_9
55.5,76.5,cluster_9
56.5,76.5,cluster_9
57.5,76.5,cluster_10
58.5,76.5,cluster_10
59.5,76.5,cluster_10
6.5,76.5,cluster_9
60.5,76.5,cluster_10
61.5,76.5,cluster_10
62.5,76.5,cluster_10
63.5,76.5,cluster_10
64.5,76.5,cluster_10
65.5,76.5,cluster_10
66.5,76.5,cluster_10
67.5,76.5,cluster_10
68.5,76.5,cluster_10
69.5,76.5,cluster_10
7.5,76.5,cluster_9
70.5,76.5,cluster_10
71.5,76.5,cluster_10
72.5,76.5,cluster_10
73.5,76.5,cluster_9
74.5,76.5,cluster_9
75.5,76.5,cluster_9
76.5,76.5,cluster_9
77.5,76.5,cluster_9
78.5,76.5,cluster_9
8.5,76.5,cluster_9
80.5,76.5,cluster_9
81.5,76.5,cluster_9
82.5,76.5,cluster_9
83.5,76.5,cluster_4
9.5,76.5,cluster_9
-66.5,77.5,cluster_4
-67.5,77.5,cluster_4
-68.5,77.5,cluster_4
-69.5,77.5,cluster_4
-70.5,77.5,cluster_4
-71.5,77.5,cluster_4
-72.5,77.5,cluster_4
-73.5,77.5,cluster_4
-74.5,77.5,cluster_4
-75.5,77.5,cluster_4
-76.5,77.5,cluster_4
-77.5,77.5,cluster_4
-78.5,77.5,cluster_4
-79.5,77.5,cluster_4
-80.5,77.5,cluster_4
-81.5,77.5,cluster_4
-82.5,77.5,cluster_4
-83.5,77.5,cluster_4
-84.5,77.5,cluster_4
-85.5,77.5,cluster_4
-86.5,77.5,cluster_4
-87.5,77.5,cluster_4
-88.5,77.5,cluster_4
-89.5,77.5,cluster_4
10.5,77.5,cluster_9
11.5,77.5,cluster_9
12.5,77.5,cluster_10
13.5,77.5,cluster_10
14.5,77.5,cluster_10
15.5,77.5,cluster_10
16.5,77.5,cluster_10
17.5,77.5,cluster_10
18.5,77.5,cluster_10
19.5,77.5,cluster_10
20.5,77.5,cluster_10
21.5,77.5,cluster_10
22.5,77.5,cluster_10
23.5,77.5,cluster_10
24.5,77.5,cluster_9
25.5,77.5,cluster_8
26.5,77.5,cluster_8
27.5,77.5,cluster_8
28.5,77.5,cluster_8
29.5,77.5,cluster_8
30.5,77.5,cluster_8
31.5,77.5,cluster_8
32.5,77.5,cluster_8
33.5,77.5,cluster_2
34.5,77.5,cluster_2
35.5,77.5,cluster_2
36.5,77.5,cluster_2
